レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080101010301,2026.8.1,土,札幌,1札3,1,,未勝利,ダート,1000,,2,稍(暫定),曇(暫定),12,10:00,,馬齢,３歳
2026080107020307,2026.8.1,土,中京,2名3,7,豊橋Ｓ,3勝,芝,1600,A,3,良(暫定),晴(暫定),16,15:35,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ケーブパール,,牝,5,7,6,14,阪神,T,1600,良,6,7,花のみち･3勝,33.1,後方,14,3,8,阪神,T,1600,良,8,6,岸和田Ｓ･3勝,33.7,後方,6,1,25,京都,T,1400,良,10,3,山城ＳＨ･3勝,33.6,後方,13,10,25,京都,T,1400,良,4,3,長岡京Ｓ･3勝,33.0,追込,6,9,15,阪神,T,1400,良,1,3,モーリ･2勝,33.8,追込,2
2,,2,,,,,アンドゥーリル,,牡,3,12,5,10,東京,T,1600,良,8,8,ＮＨＫマG1,34.2,中団,5,4,4,阪神,T,1600,稍,8,2,チャーチG3,34.9,先行,14,12,27,中山,T,2000,良,7,1,ホープフG1,35.5,先行,10,10,18,東京,T,1800,良,1,1,アイビー(L),33.6,先行,10,8,10,中京,T,1600,良,1,1,未勝利*,34.3,差し,9
3,,3,,,,,オールセインツ,,セ,5,24,2,14,京都,T,2000,良,12,4,飛鳥Ｓ･3勝,36.0,後方,5,1,10,中山,T,2200,良,4,7,迎春Ｓ･3勝,34.6,差し,4,12,14,阪神,T,2200,良,7,7,オリオン･3勝,35.5,中団,15,8,30,新潟,T,2200,良,12,2,日本海Ｓ･3勝,35.7,後方,6,7,20,小倉,T,2000,良,5,5,小倉記念ＨG3,36.4,中団,4
4,,4,,,,,ミエスペランサ,,牝,5,11,5,17,新潟,T,1800,良,13,7,弥彦Ｓ･3勝,33.8,先行,7,3,28,中京,T,1600,良,4,16,マレーシ･3勝,33.7,差し,7,2,10,東京,T,1800,良,10,7,初音Ｓ･3勝,33.6,中団,9,12,7,阪神,T,1800,良,4,10,元町ＳＨ･3勝,33.4,先行,8,10,12,京都,T,1600,良,5,7,三年坂Ｈ･3勝,33.5,後方,11
5,,5,,,,,キングメーカー,,牡,4,9,5,31,東京,T,1800,良,13,7,むらさＨ･3勝,33.1,後方,2,5,17,京都,T,1600,良,3,5,錦ＳＨ･3勝,32.6,差し,3,4,26,京都,T,1800,良,6,9,センテＨ･3勝,33.6,後方,11,2,10,京都,T,1600,良,9,2,石清水Ｓ･3勝,34.8,中団,4,1,11,京都,T,1600,良,5,5,新春Ｓ･3勝,33.9,中団,5
6,,6,,,,,ハワイアンティアレ,,牝,5,11,5,17,京都,T,1600,良,10,9,錦ＳＨ･3勝,32.4,後方,2,5,2,新潟,D,1800,重,8,11,三条Ｓ･3勝,39.6,中団,9,3,1,阪神,D,1800,良,14,8,伊丹Ｓ･3勝,39.4,先行,4,1,31,京都,D,1800,良,4,6,舞鶴Ｓ･3勝,37.5,差し,3,1,11,京都,T,1600,良,12,7,新春Ｓ･3勝,34.6,中団,5
6,,7,,,,,ミストレス,,牝,4,連,7,25,新潟,T,1400,良,10,13,新潟日報･3勝,33.5,後方,14,4,19,阪神,T,1600,良,9,10,立雲峡Ｓ･3勝,34.5,後方,2,4,5,阪神,T,1400,良,17,14,心斎橋Ｈ･3勝,35.5,中団,4,3,8,阪神,T,1600,良,13,13,岸和田Ｓ･3勝,34.2,後方,11,12,21,阪神,T,1400,重,11,8,六甲アイ･3勝,34.4,後方,2
7,,8,,,,,テラメリタ,,牝,5,7,6,14,阪神,T,1600,良,9,3,花のみち･3勝,33.4,中団,12,3,22,阪神,T,1600,良,1,1,皆生特別･2勝,34.3,先行,4,2,22,阪神,T,1600,良,2,3,天神橋Ｈ･2勝,33.3,先行,8,12,28,阪神,T,1600,良,5,2,フォーＨ･2勝,33.0,後方,3,12,7,中京,T,1600,良,3,1,志摩特Ｈ･2勝,33.5,差し,10
7,,9,,,,,ノクナレア,,牝,4,9,5,31,京都,T,1400,良,6,2,渡月橋Ｓ･3勝,34.1,中団,9,3,28,中京,T,1400,良,1,1,フィリピ･2勝,33.7,差し,14,12,21,中京,T,1600,稍,1,1,１勝ｸﾗｽ・牝,34.9,差し,21,7,26,中京,T,1600,良,3,3,１勝ｸﾗｽ,34.0,先行,6,6,14,阪神,T,1600,重,2,2,１勝ｸﾗｽ・牝,35.0,先行,15
8,,10,,,,,エポックヴィーナス,,牝,5,7,6,14,阪神,T,1600,良,8,8,花のみち･3勝,33.7,中団,4,5,17,京都,T,1600,良,6,2,錦ＳＨ･3勝,32.4,後方,5,4,11,阪神,T,1600,良,7,10,阪神牝馬G2,33.2,後方,2,3,28,中京,T,1600,良,7,9,マレーシ･3勝,33.6,後方,13,12,28,中山,T,1600,良,9,9,ファイＨ･3勝,33.8,後方,7
8,,11,,,,,アイルシャイン,,セ,6,2,7,18,小倉,T,1200,良,2,7,テレＱ杯･3勝,34.5,差し,5,6,14,阪神,T,1600,良,12,13,花のみち･3勝,33.3,後方,18,2,10,京都,T,1600,良,10,7,石清水Ｓ･3勝,34.7,後方,92,5,4,京都,T,1600,良,1,4,２勝ｸﾗｽ,34.3,追込,8,3,10,中京,T,1600,良,1,5,１勝ｸﾗｽ,34.3,差し,8
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020308,2026.8.1,土,中京,2名3,8,日進特別,2勝,ダート,1800,,4,良(暫定),晴(暫定),16,16:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,メイショウクーガー,,牡,6,5,6,28,小倉,D,1700,稍,6,4,西部日Ｈ･2勝,38.9,中団,7,5,10,新潟,D,1800,良,4,6,五泉特Ｈ･2勝,38.3,差し,3,4,18,福島,D,1700,良,1,3,１勝ｸﾗｽ,38.0,先行,17,12,21,中京,D,1800,稍,6,5,１勝ｸﾗｽ,38.9,先行,2,12,6,中京,D,1900,良,5,6,１勝ｸﾗｽ,38.3,中団,28
2,,2,,,,,ホープエトワール,,牡,4,2,7,18,福島,D,1700,良,15,15,米沢特別･2勝,39.4,後方,11,5,4,船橋,D,1600,稍,6,8,エメラ,----,中団,5,3,30,船橋,D,1600,稍,12,9,花まつ,----,中団,3,3,11,船橋,D,1800,良,7,9,ユキヤ,----,先行,4,2,9,船橋,D,1600,良,13,7,アメジ,----,中団,2
3,B,3,,,,,ビルンバウム,,セ,5,10,5,23,京都,D,1800,稍,1,3,１勝ｸﾗｽ,37.1,先行,5,4,19,阪神,D,1800,良,4,3,１勝ｸﾗｽ,38.1,逃げ,3,3,29,阪神,D,1800,良,2,7,１勝ｸﾗｽ,40.9,逃げ,49,4,20,阪神,D,1800,良,8,8,１勝ｸﾗｽ,41.7,逃げ,2,4,5,阪神,D,1800,良,5,7,１勝ｸﾗｽ,38.6,中団,17
4,,4,,,,,ボクマダネムイヨ,,牡,3,8,6,6,阪神,D,1800,良,5,1,加古川特･2勝,37.3,中団,2,5,24,京都,D,1900,良,1,1,１勝ｸﾗｽ*,37.7,差し,13,2,22,東京,D,1600,良,4,3,ヒヤシン(L),37.4,追込,3,1,31,京都,D,1800,良,8,2,１勝ｸﾗｽ*,37.1,中団,3,1,10,京都,D,1800,良,3,1,１勝ｸﾗｽ*,36.5,ﾏｸﾘ,10
4,,5,,,,,メイケイロゼッタ,,牡,4,10,5,24,京都,D,1800,良,7,10,２勝ｸﾗｽ,37.9,中団,2,5,9,京都,D,1800,良,10,11,２勝ｸﾗｽ,37.8,中団,16,1,18,京都,D,1800,良,11,10,大津特別･2勝,37.6,中団,3,12,28,阪神,D,1800,良,9,9,２勝ｸﾗｽ,38.5,中団,2,12,13,中京,D,1800,良,12,10,鳴海特別･2勝,37.3,中団,6
5,B,6,,,,,テンエースワン,,牡,5,3,7,12,小倉,D,1700,良,5,8,八女特別･2勝,38.4,中団,9,5,9,京都,D,1900,良,1,3,１勝ｸﾗｽ,39.4,逃げ,6,3,28,中京,D,1900,稍,7,6,ロイヤル･1勝,39.6,中団,3,3,8,阪神,D,2000,良,3,2,１勝ｸﾗｽ,38.8,先行,7,1,18,京都,D,1900,良,4,7,１勝ｸﾗｽ,37.8,追込,連
5,B,7,,,,,エンマ,,牡,4,3,7,12,小倉,D,1700,良,8,9,八女特別･2勝,39.2,ﾏｸﾘ,3,6,21,阪神,D,1800,重,6,7,２勝ｸﾗｽ,39.5,先行,3,5,31,京都,D,1800,良,9,8,與杼特別･2勝,38.4,先行,9,3,28,阪神,D,2000,良,8,5,２勝ｸﾗｽ,38.4,中団,2,3,15,阪神,D,1800,良,3,6,２勝ｸﾗｽ,38.3,先行,2
6,,8,,,,,ソウルアンドジャズ,,セ,5,6,6,21,阪神,D,1800,重,2,5,２勝ｸﾗｽ,38.6,逃げ,3,5,31,京都,D,1800,良,7,7,與杼特別･2勝,37.2,中団,2,5,17,京都,D,1900,良,4,6,２勝ｸﾗｽ,37.0,先行,5,4,12,阪神,D,1800,良,9,3,川西特別･2勝,37.5,中団,4,3,15,中山,D,2400,良,3,2,阿見特別･2勝,39.1,先行,4
6,B,9,,,,,タガノマルアフ,,牡,4,7,6,13,東京,D,2100,稍,9,10,日野特別･2勝,39.0,逃げ,5,5,10,新潟,D,1800,良,11,13,五泉特Ｈ･2勝,38.4,後方,23,11,29,東京,D,2100,良,14,10,２勝ｸﾗｽ,40.4,後方,6,10,19,京都,D,1800,良,12,12,聚楽第特･2勝,38.6,後方,8,8,24,中京,D,1800,良,1,4,１勝ｸﾗｽ,38.0,先行,2
7,,10,,,,,ビービークローサー,,牡,3,9,5,30,京都,D,1800,良,2,2,鳳雛Ｓ(L),35.4,追込,5,4,25,東京,D,1600,稍,1,1,１勝ｸﾗｽ*,36.8,先行,3,4,5,阪神,D,1400,重,2,7,バイオレ,34.7,追込,9,1,31,東京,D,1600,良,2,4,１勝ｸﾗｽ*,36.4,差し,3,1,10,京都,D,1400,良,1,1,新馬,36.5,差し,初
7,B,11,,,,,レッドボブ,,牡,4,11,5,17,京都,D,1900,良,8,5,２勝ｸﾗｽ,37.9,先行,8,3,22,中京,D,1900,良,5,8,弥富特別･2勝,37.9,先行,4,2,21,阪神,D,1800,良,3,3,２勝ｸﾗｽ,37.9,先行,連,2,14,京都,D,1900,稍,6,6,２勝ｸﾗｽ,39.7,先行,9,12,14,中京,D,1800,稍,1,2,大須特別･1勝,39.5,先行,連
8,,12,,,,,バルダンツァ,,牡,5,10,5,24,東京,D,1600,稍,6,6,三峰山特･2勝,35.9,中団,4,4,25,東京,D,1600,稍,5,5,２勝ｸﾗｽ,35.6,後方,5,3,22,中京,D,1900,良,4,9,弥富特別･2勝,36.5,追込,4,2,22,東京,D,2100,良,10,12,２勝ｸﾗｽ,37.4,後方,13,11,23,東京,D,1600,良,2,7,２勝ｸﾗｽ,34.6,追込,4
8,,13,,,,,ナリタヒカリ,,牝,4,2,7,18,小倉,D,1700,稍,10,12,熊本城特･2勝,38.9,後方,18,3,15,阪神,D,1400,良,11,13,２勝ｸﾗｽ・牝,36.9,後方,3,2,22,小倉,D,1700,良,10,12,和布刈特･2勝,38.2,中団,3,1,31,小倉,D,1700,良,9,11,平尾台特･2勝,38.1,中団,22,8,30,札幌,D,1700,重,11,6,千歳特別･2勝,39.9,中団,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020310,2026.8.1,土,中京,2名3,10,,1勝,ダート,1200,,2,良(暫定),晴(暫定),16,17:20,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,リードプリンシパル,,牝,4,12,5,10,新潟,D,1200,良,8,13,１勝ｸﾗｽ・若,38.0,先行,3,4,18,福島,D,1150,良,6,12,１勝ｸﾗｽ・牝,36.8,中団,9,2,14,京都,D,1200,稍,10,8,１勝ｸﾗｽ,37.6,中団,3,1,25,京都,D,1200,良,8,11,１勝ｸﾗｽ,37.1,先行,19,9,14,阪神,D,1200,良,16,3,１勝ｸﾗｽ,38.9,中団,4
1,,2,,,,,ハウリングウィンド,,牡,4,15,4,18,阪神,D,1200,良,4,5,１勝ｸﾗｽ,36.5,差し,4,3,21,中京,D,1400,良,6,4,１勝ｸﾗｽ,37.0,中団,連,3,14,阪神,D,1400,良,3,6,１勝ｸﾗｽ,36.6,先行,3,2,21,阪神,D,1400,良,3,9,１勝ｸﾗｽ,37.0,差し,10,12,13,中京,D,1400,良,10,7,１勝ｸﾗｽ,38.0,先行,7
2,,3,,,,,ヴィヴァシャス,,牝,4,10,5,24,新潟,D,1200,稍,9,9,１勝ｸﾗｽ・若,36.2,後方,2,5,10,新潟,D,1200,良,4,10,１勝ｸﾗｽ・牝,37.3,差し,13,2,7,京都,D,1200,良,7,6,１勝ｸﾗｽ,36.5,中団,2,1,25,京都,D,1200,良,消,--,１勝ｸﾗｽ,----,,2,1,12,京都,D,1400,良,6,11,１勝ｸﾗｽ,36.3,中団,3
2,,4,,,,,ケイアイマウンガ,,牡,4,14,4,26,福島,D,1150,良,6,2,１勝ｸﾗｽ,37.9,逃げ,2,4,11,福島,D,1150,良,2,4,１勝ｸﾗｽ,37.1,逃げ,13,1,10,京都,D,1200,良,12,2,１勝ｸﾗｽ,37.7,中団,3,12,20,中京,D,1400,稍,5,4,１勝ｸﾗｽ,37.6,逃げ,3,11,30,京都,D,1400,良,5,3,１勝ｸﾗｽ,38.8,逃げ,11
3,,5,,,,,メイショウアボット,,牡,4,3,7,11,小倉,T,1800,良,7,6,１勝ｸﾗｽ,37.4,中団,3,6,20,阪神,T,1600,重,13,4,１勝ｸﾗｽ,35.3,後方,12,3,29,中京,T,1600,良,6,3,１勝ｸﾗｽ,33.5,後方,2,3,15,阪神,T,1600,良,1,11,１勝ｸﾗｽ,34.3,先行,14,12,6,中京,D,1800,良,12,10,１勝ｸﾗｽ・若,41.2,先行,12
3,,6,,,,,ルージュミステリオ,,牝,4,10,5,23,新潟,D,1800,稍,13,12,１勝ｸﾗｽ・牝,40.2,中団,30,10,26,京都,D,1800,重,10,6,１勝ｸﾗｽ・牝,36.9,後方,25,5,3,京都,D,1800,重,1,5,未勝利・牝,37.7,差し,11,2,15,小倉,T,1800,良,11,10,未勝利,36.2,後方,初,,,,,,,,,,,,
4,,7,,,,,ヴェルジーネ,,牝,3,19,3,21,中京,D,1200,良,1,5,未勝利・牝,37.1,差し,9,1,18,京都,D,1200,良,8,5,未勝利・牝,37.1,後方,4,12,21,中京,D,1400,稍,6,7,新馬,38.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,B,8,,,,,タイセイブロウ,,牡,5,21,3,7,阪神,D,1200,稍,6,4,１勝ｸﾗｽ,37.0,中団,4,2,7,京都,D,1200,良,5,3,１勝ｸﾗｽ,36.0,後方,4,1,10,京都,D,1200,良,5,4,１勝ｸﾗｽ,36.3,中団,3,12,21,中京,D,1200,稍,2,8,１勝ｸﾗｽ・若,36.3,先行,2,12,7,中京,D,1400,良,10,13,１勝ｸﾗｽ,39.1,先行,8
5,,9,,,,,キンダープンシュ,,牝,3,7,6,14,阪神,D,1200,良,5,11,１勝ｸﾗｽ,36.3,後方,19,2,1,京都,D,1400,良,14,4,１勝ｸﾗｽ・牝*,39.9,先行,7,12,14,阪神,D,1200,良,5,3,１勝ｸﾗｽ*,37.0,先行,8,10,18,京都,D,1400,稍,5,6,なでしこ･1勝,37.4,先行,4,9,21,阪神,D,1400,良,1,1,未勝利*,38.6,先行,4
5,,10,,,,,カフェノワール,,牝,6,18,3,28,阪神,D,1400,良,8,2,１勝ｸﾗｽ・牝,38.4,先行,4,3,1,阪神,D,1200,良,2,3,１勝ｸﾗｽ・牝,36.3,差し,15,11,16,京都,D,1200,良,9,3,１勝ｸﾗｽ,36.4,中団,13,8,16,中京,D,1200,良,3,4,１勝ｸﾗｽ,36.5,先行,20,3,29,阪神,D,1200,稍,2,2,１勝ｸﾗｽ・牝,37.3,差し,2
6,,11,,,,,ウォーターデライト,,牡,3,3,7,12,小倉,T,1200,良,6,7,１勝ｸﾗｽ,34.7,中団,11,4,25,福島,T,1200,良,8,8,雪うさぎ･1勝,35.6,先行,8,2,28,阪神,T,1200,良,9,7,マーガレ(L),34.8,中団,3,2,7,小倉,T,1200,良,1,2,未勝利,35.3,逃げ,16,10,19,新潟,T,1400,稍,2,2,新馬,36.2,逃げ,初
6,,12,,,,,エコログロウ,,牡,3,12,5,10,新潟,D,1200,良,1,1,未勝利,38.3,逃げ,3,4,18,中山,D,1200,良,3,6,未勝利,37.3,逃げ,3,3,29,阪神,D,1400,良,11,3,未勝利,39.6,中団,40,6,22,東京,T,1400,良,12,6,新馬,37.2,中団,初,,,,,,,,,,,,
7,B,13,,,,,クインズセレネ,,牝,5,5,6,27,小倉,D,1700,重,12,10,１勝ｸﾗｽ・牝,39.1,後方,15,3,15,中京,D,1400,良,12,9,１勝ｸﾗｽ・牝,36.7,後方,4,2,14,小倉,D,1700,良,5,4,１勝ｸﾗｽ・牝,38.7,中団,3,1,24,京都,D,1400,良,2,11,１勝ｸﾗｽ・牝,36.2,追込,5,12,20,中京,D,1400,稍,13,9,１勝ｸﾗｽ・牝,37.7,中団,6
7,,14,,,,,プルメリアリノ,,牝,3,18,3,29,中山,D,1200,稍,3,1,１勝ｸﾗｽ*,36.9,差し,3,3,7,阪神,D,1200,稍,2,6,１勝ｸﾗｽ*,37.2,先行,2,2,22,阪神,D,1400,良,4,9,１勝ｸﾗｽ*,38.7,差し,15,11,8,東京,D,1300,良,1,2,未勝利*,36.8,先行,3,10,18,京都,D,1400,稍,3,4,新馬,37.2,差し,初
8,,15,,,,,アメリカンビーチ,,牡,4,10,5,24,京都,D,1400,良,16,7,１勝ｸﾗｽ,40.1,逃げ,83,10,19,東京,D,1400,良,1,2,未勝利*,37.0,先行,3,9,29,中京,D,1400,重,5,1,新馬,37.1,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
8,B,16,,,,,ジョードリウム,,牡,4,13,5,2,京都,D,1400,稍,10,10,１勝ｸﾗｽ,39.1,後方,2,4,18,阪神,D,1200,良,7,12,１勝ｸﾗｽ,36.8,中団,3,3,28,中京,D,1400,稍,14,7,１勝ｸﾗｽ,38.1,中団,8,2,1,京都,D,1400,良,10,8,１勝ｸﾗｽ,39.9,逃げ,2,1,17,京都,D,1800,良,7,6,１勝ｸﾗｽ,39.6,中団,2
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020311,2026.8.1,土,中京,2名3,11,,1勝,芝,2000,A,4,良(暫定),晴(暫定),18,17:50,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,シルバーリム,,牝,3,6,6,20,阪神,T,2400,稍,7,10,１勝ｸﾗｽ,36.5,中団,4,5,23,東京,T,1800,良,8,11,カーネー･1勝,34.0,後方,10,3,15,阪神,T,2000,良,1,7,未勝利・牝,35.1,差し,4,2,15,京都,T,2000,良,4,5,未勝利・牝,35.1,先行,9,12,13,中京,T,2000,良,7,5,新馬,34.5,先行,初
2,,2,,,,,エクリュ,,牝,3,16,4,12,阪神,T,2000,良,5,13,忘れな草(L),36.1,中団,6,3,1,小倉,T,1800,良,1,1,未勝利,36.8,ﾏｸﾘ,4,1,31,小倉,T,1800,良,2,3,未勝利,35.7,差し,9,11,29,東京,T,1600,良,5,5,新馬,34.0,中団,初,,,,,,,,,,,,
3,,3,,,,,サムシングスイート,,牝,3,13,5,2,東京,T,1800,良,4,5,スイート(L),33.8,差し,連,4,26,東京,T,2000,良,消,--,フローラG2,----,,7,3,7,中山,T,2000,稍,1,2,未勝利・牝,35.7,先行,3,2,15,東京,T,1800,良,2,1,未勝利,33.6,追込,4,1,17,中山,T,2000,良,2,7,未勝利,34.5,差し,4
4,,4,,,,,カポレイラ,,牝,4,11,5,17,東京,T,1800,良,9,12,１勝ｸﾗｽ,33.2,後方,3,4,25,福島,T,1800,良,8,13,１勝ｸﾗｽ・牝,36.2,後方,11,2,7,東京,D,1600,良,10,12,１勝ｸﾗｽ・牝,38.5,中団,8,12,14,中京,T,2000,稍,13,16,１勝ｸﾗｽ・牝,35.1,後方,15,8,31,札幌,D,1700,稍,10,4,１勝ｸﾗｽ・牝,38.4,後方,5
5,,5,,,,,ヴィスコンテッサ,,牝,3,13,5,2,京都,T,2200,良,4,7,矢車賞･1勝*,34.5,逃げ,6,3,21,中山,T,1800,良,12,8,フラワーG3,34.0,後方,10,1,11,中山,T,1600,良,14,9,フェアリG3,35.3,後方,7,11,22,京都,T,1800,良,1,4,未勝利*,34.5,ﾏｸﾘ,12,8,31,札幌,T,1800,稍,3,2,新馬,35.6,ﾏｸﾘ,初
6,,6,,,,,シェーラ,,牝,4,12,5,10,京都,T,2200,良,5,6,１勝ｸﾗｽ,34.5,中団,3,4,18,福島,T,2000,良,7,7,桑折特別･1勝,34.1,後方,4,3,22,中京,T,2000,良,4,13,１勝ｸﾗｽ・牝,33.7,差し,10,1,11,京都,T,2000,良,8,9,１勝ｸﾗｽ,35.1,先行,3,12,21,阪神,T,2200,重,4,16,１勝ｸﾗｽ,36.4,差し,17
7,,7,,,,,ピカキウイ,,牝,3,7,6,14,阪神,T,2000,良,3,2,１勝ｸﾗｽ,33.7,先行,9,4,12,阪神,T,2000,良,2,9,忘れな草(L),35.9,差し,8,2,15,京都,T,2000,良,1,1,未勝利・牝,34.8,先行,8,12,20,阪神,T,1600,良,4,1,新馬・牝,34.2,先行,初,,,,,,,,,,,,
8,,8,,,,,マーゴットレジーナ,,牝,4,13,5,2,京都,D,1800,稍,9,5,１勝ｸﾗｽ・牝,37.3,中団,2,4,18,福島,T,2000,良,6,4,桑折特別･1勝,33.7,後方,4,3,22,中京,T,2000,良,3,2,１勝ｸﾗｽ・牝,34.3,先行,14,12,14,中京,T,2000,稍,8,2,１勝ｸﾗｽ・牝,34.9,後方,3,11,24,福島,T,2000,良,2,4,１勝ｸﾗｽ,34.8,先行,4
8,,9,,,,,エイシンウィスパー,,牝,3,6,6,21,阪神,T,2000,稍,5,1,１勝ｸﾗｽ・牝,35.2,先行,8,4,26,東京,T,2000,良,4,9,フローラG2,34.1,先行,5,3,21,中京,T,2000,良,1,3,未勝利,35.4,先行,3,3,1,小倉,T,2000,良,11,5,未勝利・牝,36.8,中団,3,2,8,小倉,T,2000,良,3,2,新馬,36.6,差し,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080107020312,2026.8.1,土,中京,2名3,12,,1勝,芝,1600,A,3,良(暫定),晴(暫定),16,18:20,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サーディンラン,,牡,3,6,6,20,阪神,T,1600,重,6,1,１勝ｸﾗｽ,35.6,先行,11,4,4,阪神,T,1600,稍,5,12,チャーチG3,34.4,先行,4,3,8,中山,T,1600,良,2,9,１勝ｸﾗｽ*,35.2,逃げ,16,11,16,京都,T,2000,良,7,7,黄菊賞･1勝*,36.4,中団,4,10,19,京都,T,1800,良,1,1,未勝利*,34.7,先行,8
2,,2,,,,,ウィテカービート,,牡,4,4,7,5,小倉,T,1800,重,5,7,青島特別･1勝,38.3,先行,連,6,27,小倉,T,2000,稍,8,7,八代特別･1勝,35.7,後方,2,6,14,阪神,T,2000,良,5,7,１勝ｸﾗｽ,34.1,中団,15,3,1,阪神,T,1800,良,2,14,１勝ｸﾗｽ,34.3,差し,2,2,15,京都,T,2000,良,8,10,１勝ｸﾗｽ,35.4,中団,2
3,,3,,,,,ララファキュルテ,,牡,3,14,4,25,京都,T,1800,良,5,4,あやめ賞･1勝,34.8,先行,2,4,12,阪神,T,1600,良,1,1,未勝利,35.1,先行,12,1,18,京都,T,1600,良,2,5,未勝利,35.8,差し,3,12,28,阪神,T,1600,良,2,2,新馬,34.5,先行,初,,,,,,,,,,,,
4,,4,,,,,キングケープ,,牡,3,12,5,9,京都,T,1400,良,1,3,未勝利,33.7,先行,2,4,25,京都,T,1600,良,3,10,未勝利,34.3,差し,4,3,28,中京,T,1600,良,7,7,未勝利,34.6,中団,15,12,14,阪神,D,1400,稍,15,8,未勝利*,42.6,中団,14,9,7,阪神,T,1800,良,5,3,新馬,36.4,逃げ,初
